season,date,time,weekday,tm_home,tm_away,pts_home,pts_away,ot
2020,2019-10-22,2019-10-22T08:00:00Z,Tue,TOR,NOP,NA,NA,NA
2020,2019-10-22,2019-10-22T10:30:00Z,Tue,LAC,LAL,NA,NA,NA
2020,2019-10-23,2019-10-23T07:00:00Z,Wed,ORL,CLE,NA,NA,NA
2020,2019-10-23,2019-10-23T07:00:00Z,Wed,IND,DET,NA,NA,NA
2020,2019-10-23,2019-10-23T07:00:00Z,Wed,CHO,CHI,NA,NA,NA
2020,2019-10-23,2019-10-23T07:30:00Z,Wed,MIA,MEM,NA,NA,NA
2020,2019-10-23,2019-10-23T07:30:00Z,Wed,BRK,MIN,NA,NA,NA
2020,2019-10-23,2019-10-23T07:30:00Z,Wed,PHI,BOS,NA,NA,NA
2020,2019-10-23,2019-10-23T08:30:00Z,Wed,DAL,WAS,NA,NA,NA
2020,2019-10-23,2019-10-23T08:30:00Z,Wed,SAS,NYK,NA,NA,NA
2020,2019-10-23,2019-10-23T09:00:00Z,Wed,UTA,OKC,NA,NA,NA
2020,2019-10-23,2019-10-23T10:00:00Z,Wed,POR,DEN,NA,NA,NA
2020,2019-10-23,2019-10-23T10:00:00Z,Wed,PHO,SAC,NA,NA,NA
2020,2019-10-24,2019-10-24T07:00:00Z,Thu,DET,ATL,NA,NA,NA
2020,2019-10-24,2019-10-24T08:00:00Z,Thu,HOU,MIL,NA,NA,NA
2020,2019-10-24,2019-10-24T10:30:00Z,Thu,GSW,LAC,NA,NA,NA
2020,2019-10-25,2019-10-25T07:00:00Z,Fri,BOS,TOR,NA,NA,NA
2020,2019-10-25,2019-10-25T07:00:00Z,Fri,CHO,MIN,NA,NA,NA
2020,2019-10-25,2019-10-25T07:30:00Z,Fri,BRK,NYK,NA,NA,NA
2020,2019-10-25,2019-10-25T08:00:00Z,Fri,OKC,WAS,NA,NA,NA
2020,2019-10-25,2019-10-25T08:00:00Z,Fri,NOP,DAL,NA,NA,NA
2020,2019-10-25,2019-10-25T08:00:00Z,Fri,MEM,CHI,NA,NA,NA
2020,2019-10-25,2019-10-25T09:00:00Z,Fri,DEN,PHO,NA,NA,NA
2020,2019-10-25,2019-10-25T10:00:00Z,Fri,SAC,POR,NA,NA,NA
2020,2019-10-25,2019-10-25T10:30:00Z,Fri,LAL,UTA,NA,NA,NA
2020,2019-10-26,2019-10-26T05:00:00Z,Sat,MIL,MIA,NA,NA,NA
2020,2019-10-26,2019-10-26T07:00:00Z,Sat,DET,PHI,NA,NA,NA
2020,2019-10-26,2019-10-26T07:30:00Z,Sat,ATL,ORL,NA,NA,NA
2020,2019-10-26,2019-10-26T07:30:00Z,Sat,NYK,BOS,NA,NA,NA
2020,2019-10-26,2019-10-26T08:00:00Z,Sat,HOU,NOP,NA,NA,NA
2020,2019-10-26,2019-10-26T08:00:00Z,Sat,CLE,IND,NA,NA,NA
2020,2019-10-26,2019-10-26T08:00:00Z,Sat,CHI,TOR,NA,NA,NA
2020,2019-10-26,2019-10-26T08:30:00Z,Sat,SAS,WAS,NA,NA,NA
2020,2019-10-26,2019-10-26T09:00:00Z,Sat,UTA,SAC,NA,NA,NA
2020,2019-10-26,2019-10-26T10:00:00Z,Sat,PHO,LAC,NA,NA,NA
2020,2019-10-27,2019-10-27T03:30:00Z,Sun,OKC,GSW,NA,NA,NA
2020,2019-10-27,2019-10-27T06:00:00Z,Sun,MEM,BRK,NA,NA,NA
2020,2019-10-27,2019-10-27T07:00:00Z,Sun,MIN,MIA,NA,NA,NA
2020,2019-10-27,2019-10-27T07:00:00Z,Sun,DAL,POR,NA,NA,NA
2020,2019-10-27,2019-10-27T09:30:00Z,Sun,LAL,CHO,NA,NA,NA
2020,2019-10-28,2019-10-28T07:00:00Z,Mon,DET,IND,NA,NA,NA
2020,2019-10-28,2019-10-28T07:00:00Z,Mon,NYK,CHI,NA,NA,NA
2020,2019-10-28,2019-10-28T07:30:00Z,Mon,ATL,PHI,NA,NA,NA
2020,2019-10-28,2019-10-28T07:30:00Z,Mon,TOR,ORL,NA,NA,NA
2020,2019-10-28,2019-10-28T08:00:00Z,Mon,NOP,GSW,NA,NA,NA
2020,2019-10-28,2019-10-28T08:00:00Z,Mon,MIL,CLE,NA,NA,NA
2020,2019-10-28,2019-10-28T08:00:00Z,Mon,HOU,OKC,NA,NA,NA
2020,2019-10-28,2019-10-28T08:30:00Z,Mon,SAS,POR,NA,NA,NA
2020,2019-10-28,2019-10-28T10:00:00Z,Mon,PHO,UTA,NA,NA,NA
2020,2019-10-28,2019-10-28T10:00:00Z,Mon,SAC,DEN,NA,NA,NA
2020,2019-10-28,2019-10-28T10:30:00Z,Mon,LAC,CHO,NA,NA,NA
2020,2019-10-29,2019-10-29T07:30:00Z,Tue,MIA,ATL,NA,NA,NA
2020,2019-10-29,2019-10-29T09:00:00Z,Tue,DEN,DAL,NA,NA,NA
2020,2019-10-29,2019-10-29T10:30:00Z,Tue,LAL,MEM,NA,NA,NA
2020,2019-10-30,2019-10-30T07:00:00Z,Wed,PHI,MIN,NA,NA,NA
2020,2019-10-30,2019-10-30T07:00:00Z,Wed,ORL,NYK,NA,NA,NA
2020,2019-10-30,2019-10-30T07:00:00Z,Wed,CLE,CHI,NA,NA,NA
2020,2019-10-30,2019-10-30T07:30:00Z,Wed,TOR,DET,NA,NA,NA
2020,2019-10-30,2019-10-30T07:30:00Z,Wed,BRK,IND,NA,NA,NA
2020,2019-10-30,2019-10-30T07:30:00Z,Wed,BOS,MIL,NA,NA,NA
2020,2019-10-30,2019-10-30T08:00:00Z,Wed,OKC,POR,NA,NA,NA
2020,2019-10-30,2019-10-30T08:00:00Z,Wed,WAS,HOU,NA,NA,NA
2020,2019-10-30,2019-10-30T10:00:00Z,Wed,SAC,CHO,NA,NA,NA
2020,2019-10-30,2019-10-30T10:00:00Z,Wed,UTA,LAC,NA,NA,NA
2020,2019-10-30,2019-10-30T10:30:00Z,Wed,GSW,PHO,NA,NA,NA
2020,2019-10-31,2019-10-31T07:00:00Z,Thu,ATL,MIA,NA,NA,NA
2020,2019-10-31,2019-10-31T09:30:00Z,Thu,NOP,DEN,NA,NA,NA
2020,2019-10-31,2019-10-31T10:30:00Z,Thu,LAC,SAS,NA,NA,NA
2020,2019-11-01,2019-11-01T07:00:00Z,Fri,BRK,HOU,NA,NA,NA
2020,2019-11-01,2019-11-01T07:00:00Z,Fri,IND,CLE,NA,NA,NA
2020,2019-11-01,2019-11-01T07:00:00Z,Fri,ORL,MIL,NA,NA,NA
2020,2019-11-01,2019-11-01T07:30:00Z,Fri,BOS,NYK,NA,NA,NA
2020,2019-11-01,2019-11-01T08:00:00Z,Fri,CHI,DET,NA,NA,NA
2020,2019-11-01,2019-11-01T09:30:00Z,Fri,DAL,LAL,NA,NA,NA
2020,2019-11-01,2019-11-01T10:00:00Z,Fri,SAC,UTA,NA,NA,NA
2020,2019-11-01,2019-11-01T10:30:00Z,Fri,GSW,SAS,NA,NA,NA
2020,2019-11-02,2019-11-02T05:00:00Z,Sat,OKC,NOP,NA,NA,NA
2020,2019-11-02,2019-11-02T07:00:00Z,Sat,DET,BRK,NA,NA,NA
2020,2019-11-02,2019-11-02T07:00:00Z,Sat,ORL,DEN,NA,NA,NA
2020,2019-11-02,2019-11-02T08:00:00Z,Sat,MEM,PHO,NA,NA,NA
2020,2019-11-02,2019-11-02T08:00:00Z,Sat,MIL,TOR,NA,NA,NA
2020,2019-11-02,2019-11-02T08:00:00Z,Sat,WAS,MIN,NA,NA,NA
2020,2019-11-02,2019-11-02T08:30:00Z,Sat,GSW,CHO,NA,NA,NA
2020,2019-11-02,2019-11-02T10:00:00Z,Sat,POR,PHI,NA,NA,NA
2020,2019-11-03,2019-11-03T05:00:00Z,Sun,IND,CHI,NA,NA,NA
2020,2019-11-03,2019-11-03T06:00:00Z,Sun,MIA,HOU,NA,NA,NA
2020,2019-11-03,2019-11-03T06:00:00Z,Sun,NYK,SAC,NA,NA,NA
2020,2019-11-03,2019-11-03T07:00:00Z,Sun,SAS,LAL,NA,NA,NA
2020,2019-11-03,2019-11-03T07:30:00Z,Sun,CLE,DAL,NA,NA,NA
2020,2019-11-03,2019-11-03T09:00:00Z,Sun,LAC,UTA,NA,NA,NA
2020,2019-11-04,2019-11-04T07:00:00Z,Mon,WAS,DET,NA,NA,NA
2020,2019-11-04,2019-11-04T07:30:00Z,Mon,BRK,NOP,NA,NA,NA
2020,2019-11-04,2019-11-04T08:00:00Z,Mon,MEM,HOU,NA,NA,NA
2020,2019-11-04,2019-11-04T08:00:00Z,Mon,MIN,MIL,NA,NA,NA
2020,2019-11-04,2019-11-04T09:00:00Z,Mon,PHO,PHI,NA,NA,NA
2020,2019-11-04,2019-11-04T10:30:00Z,Mon,GSW,POR,NA,NA,NA
2020,2019-11-05,2019-11-05T07:00:00Z,Tue,CHO,IND,NA,NA,NA
2020,2019-11-05,2019-11-05T07:00:00Z,Tue,CLE,BOS,NA,NA,NA
2020,2019-11-05,2019-11-05T07:30:00Z,Tue,ATL,SAS,NA,NA,NA
2020,2019-11-05,2019-11-05T08:00:00Z,Tue,CHI,LAL,NA,NA,NA
2020,2019-11-05,2019-11-05T08:00:00Z,Tue,OKC,ORL,NA,NA,NA
2020,2019-11-05,2019-11-05T09:00:00Z,Tue,DEN,MIA,NA,NA,NA
2020,2019-11-06,2019-11-06T07:00:00Z,Wed,DET,NYK,NA,NA,NA
2020,2019-11-06,2019-11-06T07:00:00Z,Wed,IND,WAS,NA,NA,NA
2020,2019-11-06,2019-11-06T07:30:00Z,Wed,ATL,CHI,NA,NA,NA
2020,2019-11-06,2019-11-06T07:30:00Z,Wed,HOU,GSW,NA,NA,NA
2020,2019-11-06,2019-11-06T07:30:00Z,Wed,TOR,SAC,NA,NA,NA
2020,2019-11-06,2019-11-06T08:00:00Z,Wed,MEM,MIN,NA,NA,NA
2020,2019-11-06,2019-11-06T08:30:00Z,Wed,DAL,ORL,NA,NA,NA
2020,2019-11-06,2019-11-06T09:00:00Z,Wed,UTA,PHI,NA,NA,NA
2020,2019-11-06,2019-11-06T10:00:00Z,Wed,LAC,MIL,NA,NA,NA
2020,2019-11-07,2019-11-07T08:00:00Z,Thu,CHO,BOS,NA,NA,NA
2020,2019-11-07,2019-11-07T08:30:00Z,Thu,SAS,OKC,NA,NA,NA
2020,2019-11-07,2019-11-07T09:00:00Z,Thu,PHO,MIA,NA,NA,NA
2020,2019-11-07,2019-11-07T10:30:00Z,Thu,LAC,POR,NA,NA,NA
2020,2019-11-08,2019-11-08T07:00:00Z,Fri,IND,DET,NA,NA,NA
2020,2019-11-08,2019-11-08T07:00:00Z,Fri,ORL,MEM,NA,NA,NA
2020,2019-11-08,2019-11-08T07:00:00Z,Fri,WAS,CLE,NA,NA,NA
2020,2019-11-08,2019-11-08T07:30:00Z,Fri,ATL,SAC,NA,NA,NA
2020,2019-11-08,2019-11-08T08:00:00Z,Fri,MIN,GSW,NA,NA,NA
2020,2019-11-08,2019-11-08T08:00:00Z,Fri,NOP,TOR,NA,NA,NA
2020,2019-11-08,2019-11-08T08:30:00Z,Fri,DAL,NYK,NA,NA,NA
2020,2019-11-08,2019-11-08T09:00:00Z,Fri,DEN,PHI,NA,NA,NA
2020,2019-11-08,2019-11-08T09:00:00Z,Fri,UTA,MIL,NA,NA,NA
2020,2019-11-08,2019-11-08T10:00:00Z,Fri,POR,BRK,NA,NA,NA
2020,2019-11-08,2019-11-08T10:30:00Z,Fri,LAL,MIA,NA,NA,NA
2020,2019-11-09,2019-11-09T05:00:00Z,Sat,SAS,BOS,NA,NA,NA
2020,2019-11-09,2019-11-09T07:00:00Z,Sat,CHO,NOP,NA,NA,NA
2020,2019-11-09,2019-11-09T08:00:00Z,Sat,CHI,HOU,NA,NA,NA
2020,2019-11-09,2019-11-09T08:00:00Z,Sat,MEM,DAL,NA,NA,NA
2020,2019-11-09,2019-11-09T08:00:00Z,Sat,OKC,GSW,NA,NA,NA
2020,2019-11-10,2019-11-10T03:30:00Z,Sun,MIN,DEN,NA,NA,NA
2020,2019-11-10,2019-11-10T06:00:00Z,Sun,ORL,IND,NA,NA,NA
2020,2019-11-10,2019-11-10T06:00:00Z,Sun,PHI,CHO,NA,NA,NA
2020,2019-11-10,2019-11-10T07:00:00Z,Sun,OKC,MIL,NA,NA,NA
2020,2019-11-10,2019-11-10T07:30:00Z,Sun,NYK,CLE,NA,NA,NA
2020,2019-11-10,2019-11-10T08:00:00Z,Sun,PHO,BRK,NA,NA,NA
2020,2019-11-10,2019-11-10T09:00:00Z,Sun,POR,ATL,NA,NA,NA
2020,2019-11-10,2019-11-10T09:30:00Z,Sun,LAL,TOR,NA,NA,NA
2020,2019-11-11,2019-11-11T07:00:00Z,Mon,DET,MIN,NA,NA,NA
2020,2019-11-11,2019-11-11T07:30:00Z,Mon,BOS,DAL,NA,NA,NA
2020,2019-11-11,2019-11-11T08:00:00Z,Mon,NOP,HOU,NA,NA,NA
2020,2019-11-11,2019-11-11T08:30:00Z,Mon,SAS,MEM,NA,NA,NA
2020,2019-11-11,2019-11-11T10:30:00Z,Mon,GSW,UTA,NA,NA,NA
2020,2019-11-11,2019-11-11T10:30:00Z,Mon,LAC,TOR,NA,NA,NA
2020,2019-11-12,2019-11-12T07:00:00Z,Tue,IND,OKC,NA,NA,NA
2020,2019-11-12,2019-11-12T07:00:00Z,Tue,PHI,CLE,NA,NA,NA
2020,2019-11-12,2019-11-12T07:30:00Z,Tue,MIA,DET,NA,NA,NA
2020,2019-11-12,2019-11-12T08:00:00Z,Tue,CHI,NYK,NA,NA,NA
2020,2019-11-12,2019-11-12T09:00:00Z,Tue,DEN,ATL,NA,NA,NA
2020,2019-11-12,2019-11-12T09:00:00Z,Tue,PHO,LAL,NA,NA,NA
2020,2019-11-12,2019-11-12T09:00:00Z,Tue,UTA,BRK,NA,NA,NA
2020,2019-11-12,2019-11-12T10:00:00Z,Tue,SAC,POR,NA,NA,NA
2020,2019-11-13,2019-11-13T07:00:00Z,Wed,CHO,MEM,NA,NA,NA
2020,2019-11-13,2019-11-13T07:00:00Z,Wed,ORL,PHI,NA,NA,NA
2020,2019-11-13,2019-11-13T07:30:00Z,Wed,BOS,WAS,NA,NA,NA
2020,2019-11-13,2019-11-13T07:30:00Z,Wed,HOU,LAC,NA,NA,NA
2020,2019-11-13,2019-11-13T08:00:00Z,Wed,MIN,SAS,NA,NA,NA
2020,2019-11-13,2019-11-13T10:00:00Z,Wed,LAL,GSW,NA,NA,NA
2020,2019-11-13,2019-11-13T10:00:00Z,Wed,POR,TOR,NA,NA,NA
2020,2019-11-14,2019-11-14T06:00:00Z,Thu,CLE,MIA,NA,NA,NA
2020,2019-11-14,2019-11-14T08:00:00Z,Thu,MIL,CHI,NA,NA,NA
2020,2019-11-14,2019-11-14T08:00:00Z,Thu,NOP,LAC,NA,NA,NA
2020,2019-11-14,2019-11-14T08:00:00Z,Thu,NYK,DAL,NA,NA,NA
2020,2019-11-14,2019-11-14T09:00:00Z,Thu,PHO,ATL,NA,NA,NA
2020,2019-11-14,2019-11-14T10:30:00Z,Thu,DEN,BRK,NA,NA,NA
2020,2019-11-15,2019-11-15T07:00:00Z,Fri,CHO,DET,NA,NA,NA
2020,2019-11-15,2019-11-15T07:00:00Z,Fri,ORL,SAS,NA,NA,NA
2020,2019-11-15,2019-11-15T08:00:00Z,Fri,HOU,IND,NA,NA,NA
2020,2019-11-15,2019-11-15T08:00:00Z,Fri,MEM,UTA,NA,NA,NA
2020,2019-11-15,2019-11-15T08:00:00Z,Fri,MIN,WAS,NA,NA,NA
2020,2019-11-15,2019-11-15T08:00:00Z,Fri,OKC,PHI,NA,NA,NA
2020,2019-11-15,2019-11-15T10:30:00Z,Fri,GSW,BOS,NA,NA,NA
2020,2019-11-15,2019-11-15T10:30:00Z,Fri,LAL,SAC,NA,NA,NA
2020,2019-11-16,2019-11-16T06:00:00Z,Sat,CHI,BRK,NA,NA,NA
2020,2019-11-16,2019-11-16T07:00:00Z,Sat,IND,MIL,NA,NA,NA
2020,2019-11-16,2019-11-16T07:30:00Z,Sat,NYK,CHO,NA,NA,NA
2020,2019-11-16,2019-11-16T08:00:00Z,Sat,MIA,NOP,NA,NA,NA
2020,2019-11-16,2019-11-16T08:00:00Z,Sat,MIN,HOU,NA,NA,NA
2020,2019-11-16,2019-11-16T08:30:00Z,Sat,DAL,TOR,NA,NA,NA
2020,2019-11-16,2019-11-16T08:30:00Z,Sat,SAS,POR,NA,NA,NA
2020,2019-11-16,2019-11-16T10:30:00Z,Sat,LAC,ATL,NA,NA,NA
2020,2019-11-17,2019-11-17T03:00:00Z,Sun,CLE,PHI,NA,NA,NA
2020,2019-11-17,2019-11-17T03:30:00Z,Sun,SAC,BOS,NA,NA,NA
2020,2019-11-17,2019-11-17T06:00:00Z,Sun,MEM,DEN,NA,NA,NA
2020,2019-11-17,2019-11-17T06:00:00Z,Sun,ORL,WAS,NA,NA,NA
2020,2019-11-17,2019-11-17T07:00:00Z,Sun,NOP,GSW,NA,NA,NA
2020,2019-11-17,2019-11-17T09:30:00Z,Sun,LAL,ATL,NA,NA,NA
2020,2019-11-18,2019-11-18T07:00:00Z,Mon,NYK,CLE,NA,NA,NA
2020,2019-11-18,2019-11-18T07:30:00Z,Mon,BRK,IND,NA,NA,NA
2020,2019-11-18,2019-11-18T07:30:00Z,Mon,TOR,CHO,NA,NA,NA
2020,2019-11-18,2019-11-18T08:00:00Z,Mon,CHI,MIL,NA,NA,NA
2020,2019-11-18,2019-11-18T08:00:00Z,Mon,HOU,POR,NA,NA,NA
2020,2019-11-18,2019-11-18T08:30:00Z,Mon,DAL,SAS,NA,NA,NA
2020,2019-11-18,2019-11-18T09:00:00Z,Mon,PHO,BOS,NA,NA,NA
2020,2019-11-18,2019-11-18T09:00:00Z,Mon,UTA,MIN,NA,NA,NA
2020,2019-11-18,2019-11-18T10:30:00Z,Mon,LAC,OKC,NA,NA,NA
2020,2019-11-19,2019-11-19T08:00:00Z,Tue,MEM,GSW,NA,NA,NA
2020,2019-11-19,2019-11-19T08:00:00Z,Tue,NOP,POR,NA,NA,NA
2020,2019-11-19,2019-11-19T10:00:00Z,Tue,SAC,PHO,NA,NA,NA
2020,2019-11-19,2019-11-19T10:30:00Z,Tue,LAL,OKC,NA,NA,NA
2020,2019-11-20,2019-11-20T07:00:00Z,Wed,PHI,NYK,NA,NA,NA
2020,2019-11-20,2019-11-20T07:00:00Z,Wed,WAS,SAS,NA,NA,NA
2020,2019-11-20,2019-11-20T07:30:00Z,Wed,ATL,MIL,NA,NA,NA
2020,2019-11-20,2019-11-20T07:30:00Z,Wed,BRK,CHO,NA,NA,NA
2020,2019-11-20,2019-11-20T07:30:00Z,Wed,DAL,GSW,NA,NA,NA
2020,2019-11-20,2019-11-20T07:30:00Z,Wed,MIA,CLE,NA,NA,NA
2020,2019-11-20,2019-11-20T07:30:00Z,Wed,TOR,ORL,NA,NA,NA
2020,2019-11-20,2019-11-20T08:00:00Z,Wed,CHI,DET,NA,NA,NA
2020,2019-11-20,2019-11-20T08:00:00Z,Wed,MIN,UTA,NA,NA,NA
2020,2019-11-20,2019-11-20T09:00:00Z,Wed,DEN,HOU,NA,NA,NA
2020,2019-11-20,2019-11-20T10:00:00Z,Wed,LAC,BOS,NA,NA,NA
2020,2019-11-21,2019-11-21T08:00:00Z,Thu,MIL,POR,NA,NA,NA
2020,2019-11-21,2019-11-21T10:30:00Z,Thu,PHO,NOP,NA,NA,NA
2020,2019-11-22,2019-11-22T07:00:00Z,Fri,DET,ATL,NA,NA,NA
2020,2019-11-22,2019-11-22T07:00:00Z,Fri,WAS,CHO,NA,NA,NA
2020,2019-11-22,2019-11-22T07:30:00Z,Fri,BRK,SAC,NA,NA,NA
2020,2019-11-22,2019-11-22T08:00:00Z,Fri,CHI,MIA,NA,NA,NA
2020,2019-11-22,2019-11-22T08:00:00Z,Fri,OKC,LAL,NA,NA,NA
2020,2019-11-22,2019-11-22T08:00:00Z,Fri,PHI,SAS,NA,NA,NA
2020,2019-11-22,2019-11-22T08:30:00Z,Fri,DAL,CLE,NA,NA,NA
2020,2019-11-22,2019-11-22T09:00:00Z,Fri,DEN,BOS,NA,NA,NA
2020,2019-11-22,2019-11-22T09:00:00Z,Fri,UTA,GSW,NA,NA,NA
2020,2019-11-22,2019-11-22T10:30:00Z,Fri,LAC,HOU,NA,NA,NA
2020,2019-11-23,2019-11-23T05:00:00Z,Sat,MIN,PHO,NA,NA,NA
2020,2019-11-23,2019-11-23T07:00:00Z,Sat,CHO,CHI,NA,NA,NA
2020,2019-11-23,2019-11-23T07:00:00Z,Sat,IND,ORL,NA,NA,NA
2020,2019-11-23,2019-11-23T07:30:00Z,Sat,ATL,TOR,NA,NA,NA
2020,2019-11-23,2019-11-23T07:30:00Z,Sat,NYK,SAS,NA,NA,NA
2020,2019-11-23,2019-11-23T07:30:00Z,Sat,PHI,MIA,NA,NA,NA
2020,2019-11-23,2019-11-23T08:00:00Z,Sat,CLE,POR,NA,NA,NA
2020,2019-11-23,2019-11-23T08:00:00Z,Sat,MEM,LAL,NA,NA,NA
2020,2019-11-23,2019-11-23T08:30:00Z,Sat,MIL,DET,NA,NA,NA
2020,2019-11-23,2019-11-23T09:00:00Z,Sat,UTA,NOP,NA,NA,NA
2020,2019-11-24,2019-11-24T03:30:00Z,Sun,HOU,DAL,NA,NA,NA
2020,2019-11-24,2019-11-24T06:00:00Z,Sun,NYK,BRK,NA,NA,NA
2020,2019-11-24,2019-11-24T06:00:00Z,Sun,WAS,SAC,NA,NA,NA
2020,2019-11-24,2019-11-24T08:00:00Z,Sun,DEN,PHO,NA,NA,NA
2020,2019-11-24,2019-11-24T09:00:00Z,Sun,LAC,NOP,NA,NA,NA
2020,2019-11-25,2019-11-25T07:00:00Z,Mon,CLE,BRK,NA,NA,NA
2020,2019-11-25,2019-11-25T07:00:00Z,Mon,DET,ORL,NA,NA,NA
2020,2019-11-25,2019-11-25T07:00:00Z,Mon,IND,MEM,NA,NA,NA
2020,2019-11-25,2019-11-25T07:30:00Z,Mon,ATL,MIN,NA,NA,NA
2020,2019-11-25,2019-11-25T07:30:00Z,Mon,BOS,SAC,NA,NA,NA
2020,2019-11-25,2019-11-25T07:30:00Z,Mon,MIA,CHO,NA,NA,NA
2020,2019-11-25,2019-11-25T07:30:00Z,Mon,TOR,PHI,NA,NA,NA
2020,2019-11-25,2019-11-25T08:00:00Z,Mon,CHI,POR,NA,NA,NA
2020,2019-11-25,2019-11-25T08:00:00Z,Mon,MIL,UTA,NA,NA,NA
2020,2019-11-25,2019-11-25T08:30:00Z,Mon,SAS,LAL,NA,NA,NA
2020,2019-11-25,2019-11-25T10:30:00Z,Mon,GSW,OKC,NA,NA,NA
2020,2019-11-26,2019-11-26T08:30:00Z,Tue,DAL,LAC,NA,NA,NA
2020,2019-11-26,2019-11-26T09:00:00Z,Tue,DEN,WAS,NA,NA,NA
2020,2019-11-27,2019-11-27T07:00:00Z,Wed,BOS,BRK,NA,NA,NA
2020,2019-11-27,2019-11-27T07:00:00Z,Wed,CHO,DET,NA,NA,NA
2020,2019-11-27,2019-11-27T07:00:00Z,Wed,CLE,ORL,NA,NA,NA
2020,2019-11-27,2019-11-27T07:00:00Z,Wed,IND,UTA,NA,NA,NA
2020,2019-11-27,2019-11-27T07:00:00Z,Wed,PHI,SAC,NA,NA,NA
2020,2019-11-27,2019-11-27T07:30:00Z,Wed,TOR,NYK,NA,NA,NA
2020,2019-11-27,2019-11-27T08:00:00Z,Wed,HOU,MIA,NA,NA,NA
2020,2019-11-27,2019-11-27T08:00:00Z,Wed,MEM,LAC,NA,NA,NA
2020,2019-11-27,2019-11-27T08:00:00Z,Wed,MIL,ATL,NA,NA,NA
2020,2019-11-27,2019-11-27T08:30:00Z,Wed,SAS,MIN,NA,NA,NA
2020,2019-11-27,2019-11-27T09:00:00Z,Wed,PHO,WAS,NA,NA,NA
2020,2019-11-27,2019-11-27T09:30:00Z,Wed,NOP,LAL,NA,NA,NA
2020,2019-11-27,2019-11-27T10:00:00Z,Wed,POR,OKC,NA,NA,NA
2020,2019-11-27,2019-11-27T10:30:00Z,Wed,GSW,CHI,NA,NA,NA
2020,2019-11-29,2019-11-29T12:00:00Z,Fri,BRK,BOS,NA,NA,NA
2020,2019-11-29,2019-11-29T07:00:00Z,Fri,DET,CHO,NA,NA,NA
2020,2019-11-29,2019-11-29T07:00:00Z,Fri,ORL,TOR,NA,NA,NA
2020,2019-11-29,2019-11-29T07:30:00Z,Fri,CLE,MIL,NA,NA,NA
2020,2019-11-29,2019-11-29T07:30:00Z,Fri,NYK,PHI,NA,NA,NA
2020,2019-11-29,2019-11-29T08:00:00Z,Fri,IND,ATL,NA,NA,NA
2020,2019-11-29,2019-11-29T08:00:00Z,Fri,MEM,UTA,NA,NA,NA
2020,2019-11-29,2019-11-29T08:00:00Z,Fri,MIA,GSW,NA,NA,NA
2020,2019-11-29,2019-11-29T08:00:00Z,Fri,OKC,NOP,NA,NA,NA
2020,2019-11-29,2019-11-29T08:30:00Z,Fri,SAS,LAC,NA,NA,NA
2020,2019-11-29,2019-11-29T09:00:00Z,Fri,PHO,DAL,NA,NA,NA
2020,2019-11-29,2019-11-29T10:00:00Z,Fri,POR,CHI,NA,NA,NA
2020,2019-11-29,2019-11-29T10:30:00Z,Fri,LAL,WAS,NA,NA,NA
2020,2019-11-30,2019-11-30T05:00:00Z,Sat,SAC,DEN,NA,NA,NA
2020,2019-11-30,2019-11-30T07:00:00Z,Sat,PHI,IND,NA,NA,NA
2020,2019-11-30,2019-11-30T08:00:00Z,Sat,HOU,ATL,NA,NA,NA
2020,2019-11-30,2019-11-30T08:00:00Z,Sat,MIL,CHO,NA,NA,NA
2020,2019-12-01,2019-12-01T03:00:00Z,Sun,BRK,MIA,NA,NA,NA
2020,2019-12-01,2019-12-01T03:30:00Z,Sun,MIN,MEM,NA,NA,NA
2020,2019-12-01,2019-12-01T03:30:00Z,Sun,NYK,BOS,NA,NA,NA
2020,2019-12-01,2019-12-01T04:00:00Z,Sun,LAL,DAL,NA,NA,NA
2020,2019-12-01,2019-12-01T05:00:00Z,Sun,DET,SAS,NA,NA,NA
2020,2019-12-01,2019-12-01T05:00:00Z,Sun,NOP,OKC,NA,NA,NA
2020,2019-12-01,2019-12-01T06:00:00Z,Sun,ORL,GSW,NA,NA,NA
2020,2019-12-01,2019-12-01T06:00:00Z,Sun,TOR,UTA,NA,NA,NA
2020,2019-12-01,2019-12-01T10:30:00Z,Sun,LAC,WAS,NA,NA,NA
2020,2019-12-02,2019-12-02T07:00:00Z,Mon,CHO,PHO,NA,NA,NA
2020,2019-12-02,2019-12-02T07:00:00Z,Mon,PHI,UTA,NA,NA,NA
2020,2019-12-02,2019-12-02T07:30:00Z,Mon,ATL,GSW,NA,NA,NA
2020,2019-12-02,2019-12-02T08:00:00Z,Mon,MEM,IND,NA,NA,NA
2020,2019-12-02,2019-12-02T08:00:00Z,Mon,MIL,NYK,NA,NA,NA
2020,2019-12-02,2019-12-02T10:00:00Z,Mon,SAC,CHI,NA,NA,NA
2020,2019-12-03,2019-12-03T07:00:00Z,Tue,CLE,DET,NA,NA,NA
2020,2019-12-03,2019-12-03T07:00:00Z,Tue,WAS,ORL,NA,NA,NA
2020,2019-12-03,2019-12-03T07:30:00Z,Tue,NOP,DAL,NA,NA,NA
2020,2019-12-03,2019-12-03T07:30:00Z,Tue,TOR,MIA,NA,NA,NA
2020,2019-12-03,2019-12-03T08:30:00Z,Tue,SAS,HOU,NA,NA,NA
2020,2019-12-03,2019-12-03T09:00:00Z,Tue,DEN,LAL,NA,NA,NA
