season,wk,date,time,tm_home,tm_away,spread_home,total,wday,pts_home,pts_away,ot,tm_winner_straight,tm_winner_spread,total_result
2015,8,2015-11-01,2015-11-01T01:02:00Z,PIT,CIN,-1,48.5,Sun,10,16,FALSE,CIN,CIN,U
2015,8,2015-11-01,2015-11-01T01:02:00Z,CLE,ARI,6,46,Sun,20,34,FALSE,ARI,ARI,O
2015,8,2015-11-01,2015-11-01T04:25:00Z,DAL,SEA,4.5,41,Sun,12,13,FALSE,SEA,DAL,U
2015,8,2015-11-01,2015-11-01T08:30:00Z,DEN,GNB,2.5,45.5,Sun,29,10,FALSE,DEN,DEN,U
2015,8,2015-11-01,2015-11-01T09:36:00Z,KAN,DET,-3.5,45,Sun,45,10,FALSE,KAN,KAN,O
2015,8,2015-11-01,2015-11-01T01:02:00Z,NOR,NYG,-3,49.5,Sun,52,49,FALSE,NOR,NA,O
2015,8,2015-11-01,2015-11-01T01:02:00Z,HOU,TEN,-3.5,42.5,Sun,20,6,FALSE,HOU,HOU,U
2015,8,2015-11-01,2015-11-01T04:05:00Z,OAK,NYJ,3,44,Sun,34,20,FALSE,OAK,OAK,O
2015,8,2015-11-01,2015-11-01T01:02:00Z,BAL,SDG,-3.5,51,Sun,29,26,FALSE,BAL,SDG,O
2015,8,2015-11-01,2015-11-01T01:00:00Z,STL,SFO,-7.5,39.5,Sun,27,6,FALSE,STL,STL,U
2015,8,2015-11-01,2015-11-01T01:02:00Z,ATL,TAM,-7,48.5,Sun,20,23,TRUE,TAM,TAM,U
2015,8,2015-11-02,2015-11-02T08:30:00Z,CAR,IND,-6.5,46.5,Mon,29,26,TRUE,CAR,IND,O
2015,9,2015-11-05,2015-11-05T08:25:00Z,CIN,CLE,-11,45,Thu,31,10,FALSE,CIN,CIN,U
2015,9,2015-11-08,2015-11-08T01:04:00Z,CAR,GNB,2.5,46,Sun,37,29,FALSE,CAR,CAR,O
2015,9,2015-11-08,2015-11-08T04:25:00Z,IND,DEN,5.5,45.5,Sun,27,24,FALSE,IND,IND,O
2015,9,2015-11-08,2015-11-08T08:31:00Z,DAL,PHI,3,43.5,Sun,27,33,TRUE,PHI,PHI,O
2015,9,2015-11-08,2015-11-08T01:02:00Z,NYJ,JAX,-8,42,Sun,28,23,FALSE,NYJ,JAX,O
2015,9,2015-11-08,2015-11-08T01:02:00Z,BUF,MIA,-3,44,Sun,33,17,FALSE,BUF,BUF,O
2015,9,2015-11-08,2015-11-08T01:02:00Z,NOR,TEN,-7.5,48,Sun,28,34,TRUE,TEN,TEN,O
2015,9,2015-11-08,2015-11-08T01:02:00Z,PIT,OAK,-4.5,48.5,Sun,38,35,FALSE,PIT,OAK,O
2015,9,2015-11-08,2015-11-08T01:02:00Z,MIN,STL,-1,40,Sun,21,18,TRUE,MIN,MIN,U
2015,9,2015-11-08,2015-11-08T04:05:00Z,SFO,ATL,7.5,44,Sun,17,16,FALSE,SFO,SFO,U
2015,9,2015-11-08,2015-11-08T04:05:00Z,TAM,NYG,1,49.5,Sun,18,32,FALSE,NYG,NYG,O
2015,9,2015-11-08,2015-11-08T01:02:00Z,NWE,WAS,-14,52,Sun,27,10,FALSE,NWE,NWE,U
2015,9,2015-11-09,2015-11-09T08:30:00Z,SDG,CHI,-4.5,49.5,Mon,19,22,FALSE,CHI,CHI,U
2015,10,2015-11-12,2015-11-12T08:26:00Z,NYJ,BUF,-2.5,42.5,Thu,17,22,FALSE,BUF,BUF,U
2015,10,2015-11-15,2015-11-15T01:00:00Z,STL,CHI,-6.5,42.5,Sun,13,37,FALSE,CHI,CHI,O
2015,10,2015-11-15,2015-11-15T01:04:00Z,PIT,CLE,-6,41.5,Sun,30,9,FALSE,PIT,PIT,U
2015,10,2015-11-15,2015-11-15T08:35:00Z,SEA,ARI,-3,44.5,Sun,32,39,FALSE,ARI,ARI,O
2015,10,2015-11-15,2015-11-15T01:05:00Z,TAM,DAL,-1,43,Sun,10,6,FALSE,TAM,TAM,U
2015,10,2015-11-15,2015-11-15T01:04:00Z,GNB,DET,-10.5,49.5,Sun,16,18,FALSE,DET,DET,U
2015,10,2015-11-15,2015-11-15T01:05:00Z,BAL,JAX,-5,47.5,Sun,20,22,FALSE,JAX,JAX,U
2015,10,2015-11-15,2015-11-15T04:30:00Z,DEN,KAN,-4.5,42,Sun,13,29,FALSE,KAN,KAN,E
2015,10,2015-11-15,2015-11-15T01:05:00Z,PHI,MIA,-6,49.5,Sun,19,20,FALSE,MIA,MIA,U
2015,10,2015-11-15,2015-11-15T04:05:00Z,OAK,MIN,-3,44,Sun,14,30,FALSE,MIN,MIN,E
2015,10,2015-11-15,2015-11-15T04:31:00Z,NYG,NWE,7.5,54,Sun,26,27,FALSE,NWE,NYG,U
2015,10,2015-11-15,2015-11-15T01:03:00Z,TEN,CAR,4,44.5,Sun,10,27,FALSE,CAR,CAR,U
2015,10,2015-11-15,2015-11-15T01:05:00Z,WAS,NOR,1,50,Sun,47,14,FALSE,WAS,WAS,O
2015,10,2015-11-16,2015-11-16T08:30:00Z,CIN,HOU,-10.5,47,Mon,6,10,FALSE,HOU,HOU,U
2015,11,2015-11-19,2015-11-19T08:26:00Z,JAX,TEN,-2.5,43,Thu,19,13,FALSE,JAX,JAX,U
2015,11,2015-11-22,2015-11-22T01:02:00Z,CHI,DEN,1,41,Sun,15,17,FALSE,DEN,DEN,U
2015,11,2015-11-22,2015-11-22T08:30:00Z,ARI,CIN,-4.5,48.5,Sun,34,31,FALSE,ARI,CIN,O
2015,11,2015-11-22,2015-11-22T01:02:00Z,ATL,IND,-4.5,47.5,Sun,21,24,FALSE,IND,IND,U
2015,11,2015-11-22,2015-11-22T01:02:00Z,DET,OAK,1,49,Sun,18,13,FALSE,DET,DET,U
2015,11,2015-11-22,2015-11-22T04:25:00Z,MIN,GNB,-1,44,Sun,13,30,FALSE,GNB,GNB,U
2015,11,2015-11-22,2015-11-22T01:03:00Z,HOU,NYJ,3,40.5,Sun,24,17,FALSE,HOU,HOU,O
2015,11,2015-11-22,2015-11-22T01:03:00Z,MIA,DAL,1.5,46,Sun,14,24,FALSE,DAL,DAL,U
2015,11,2015-11-22,2015-11-22T01:02:00Z,BAL,STL,-2.5,42,Sun,16,13,FALSE,BAL,BAL,U
2015,11,2015-11-22,2015-11-22T04:05:00Z,SDG,KAN,3,45,Sun,3,33,FALSE,KAN,KAN,U
2015,11,2015-11-22,2015-11-22T04:27:00Z,SEA,SFO,-13.5,40,Sun,29,13,FALSE,SEA,SEA,O
2015,11,2015-11-22,2015-11-22T01:02:00Z,PHI,TAM,-6,44.5,Sun,17,45,FALSE,TAM,TAM,O
2015,11,2015-11-22,2015-11-22T01:02:00Z,CAR,WAS,-7,44.5,Sun,44,16,FALSE,CAR,CAR,O
2015,11,2015-11-23,2015-11-23T08:30:00Z,NWE,BUF,-7,48,Mon,20,13,FALSE,NWE,NA,U
2015,12,2015-11-26,2015-11-26T04:31:00Z,DAL,CAR,-1.5,45.5,Thu,14,33,FALSE,CAR,CAR,O
2015,12,2015-11-26,2015-11-26T08:30:00Z,GNB,CHI,-8.5,44.5,Thu,13,17,FALSE,CHI,CHI,U
2015,12,2015-11-26,2015-11-26T12:35:00Z,DET,PHI,-2,46,Thu,45,14,FALSE,DET,DET,O
2015,12,2015-11-29,2015-11-29T01:03:00Z,KAN,BUF,-5.5,41.5,Sun,30,22,FALSE,KAN,KAN,O
2015,12,2015-11-29,2015-11-29T08:30:00Z,DEN,NWE,2.5,43.5,Sun,30,24,TRUE,DEN,DEN,O
2015,12,2015-11-29,2015-11-29T01:02:00Z,NYJ,MIA,-4,42.5,Sun,38,20,FALSE,NYJ,NYJ,O
2015,12,2015-11-29,2015-11-29T01:02:00Z,ATL,MIN,-2.5,45.5,Sun,10,20,FALSE,MIN,MIN,U
2015,12,2015-11-29,2015-11-29T01:02:00Z,HOU,NOR,-3,48,Sun,24,6,FALSE,HOU,HOU,U
2015,12,2015-11-29,2015-11-29T01:02:00Z,TEN,OAK,1,44,Sun,21,24,FALSE,OAK,OAK,O
2015,12,2015-11-29,2015-11-29T04:26:00Z,SEA,PIT,-3.5,45.5,Sun,39,30,FALSE,SEA,SEA,O
2015,12,2015-11-29,2015-11-29T01:02:00Z,CIN,STL,-8.5,42,Sun,31,7,FALSE,CIN,CIN,U
2015,12,2015-11-29,2015-11-29T01:03:00Z,JAX,SDG,-4.5,46.5,Sun,25,31,FALSE,SDG,SDG,O
2015,12,2015-11-29,2015-11-29T04:05:00Z,SFO,ARI,9.5,45,Sun,13,19,FALSE,ARI,SFO,U
2015,12,2015-11-29,2015-11-29T01:02:00Z,IND,TAM,-3,46,Sun,25,12,FALSE,IND,IND,U
2015,12,2015-11-29,2015-11-29T01:03:00Z,WAS,NYG,2.5,47,Sun,20,14,FALSE,WAS,WAS,U
2015,12,2015-11-30,2015-11-30T08:30:00Z,CLE,BAL,-3.5,41.5,Mon,27,33,FALSE,BAL,BAL,O
2015,13,2015-12-03,2015-12-03T08:26:00Z,DET,GNB,3,46.5,Thu,23,27,FALSE,GNB,GNB,O
2015,13,2015-12-06,2015-12-06T01:03:00Z,TAM,ATL,-1,46,Sun,23,19,FALSE,TAM,TAM,U
2015,13,2015-12-06,2015-12-06T01:03:00Z,CLE,CIN,9,43.5,Sun,3,37,FALSE,CIN,CIN,U
2015,13,2015-12-06,2015-12-06T08:30:00Z,PIT,IND,-7.5,49,Sun,45,10,FALSE,PIT,PIT,O
2015,13,2015-12-06,2015-12-06T01:02:00Z,BUF,HOU,-3.5,41.5,Sun,30,21,FALSE,BUF,BUF,O
2015,13,2015-12-06,2015-12-06T01:02:00Z,TEN,JAX,-2.5,43.5,Sun,42,39,FALSE,TEN,TEN,O
2015,13,2015-12-06,2015-12-06T01:02:00Z,MIN,SEA,1.5,42,Sun,7,38,FALSE,SEA,SEA,O
2015,13,2015-12-06,2015-12-06T04:25:00Z,NOR,CAR,6.5,50,Sun,38,41,FALSE,CAR,NOR,O
2015,13,2015-12-06,2015-12-06T01:03:00Z,NYG,NYJ,2.5,46.5,Sun,20,23,TRUE,NYJ,NYJ,U
2015,13,2015-12-06,2015-12-06T04:25:00Z,NWE,PHI,-8,49,Sun,28,35,FALSE,PHI,PHI,O
2015,13,2015-12-06,2015-12-06T04:05:00Z,OAK,KAN,3,44.5,Sun,20,34,FALSE,KAN,KAN,O
2015,13,2015-12-06,2015-12-06T01:00:00Z,STL,ARI,4.5,43,Sun,3,27,FALSE,ARI,ARI,U
2015,13,2015-12-06,2015-12-06T01:03:00Z,MIA,BAL,-3.5,42.5,Sun,15,13,FALSE,MIA,BAL,U
2015,13,2015-12-06,2015-12-06T04:05:00Z,SDG,DEN,3.5,43.5,Sun,3,17,FALSE,DEN,DEN,U
2015,13,2015-12-06,2015-12-06T01:02:00Z,CHI,SFO,-6.5,43.5,Sun,20,26,TRUE,SFO,SFO,O
2015,13,2015-12-07,2015-12-07T08:31:00Z,WAS,DAL,-3.5,42,Mon,16,19,FALSE,DAL,DAL,U
2015,14,2015-12-10,2015-12-10T08:25:00Z,ARI,MIN,-8.5,46.5,Thu,23,20,FALSE,ARI,MIN,U
2015,14,2015-12-13,2015-12-13T01:03:00Z,CAR,ATL,-7.5,46.5,Sun,38,0,FALSE,CAR,CAR,U
2015,14,2015-12-13,2015-12-13T01:01:00Z,PHI,BUF,-1,47,Sun,23,20,FALSE,PHI,PHI,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,JAX,IND,-1.5,46,Sun,51,16,FALSE,JAX,JAX,O
2015,14,2015-12-13,2015-12-13T04:25:00Z,GNB,DAL,-6.5,42.5,Sun,28,7,FALSE,GNB,GNB,U
2015,14,2015-12-13,2015-12-13T08:31:00Z,HOU,NWE,3.5,45,Sun,6,27,FALSE,NWE,NWE,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,TAM,NOR,-4.5,50.5,Sun,17,24,FALSE,NOR,NOR,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,NYJ,TEN,-7,43,Sun,30,8,FALSE,NYJ,NYJ,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,CIN,PIT,-2.5,50,Sun,20,33,FALSE,PIT,PIT,O
2015,14,2015-12-13,2015-12-13T04:05:00Z,DEN,OAK,-6.5,43.5,Sun,12,15,FALSE,OAK,OAK,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,STL,DET,3.5,41,Sun,21,14,FALSE,STL,STL,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,BAL,SEA,11,41,Sun,6,35,FALSE,SEA,SEA,E
2015,14,2015-12-13,2015-12-13T01:03:00Z,KAN,SDG,-10.5,44,Sun,10,3,FALSE,KAN,SDG,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,CLE,SFO,-1.5,41.5,Sun,24,10,FALSE,CLE,CLE,U
2015,14,2015-12-13,2015-12-13T01:02:00Z,CHI,WAS,-3.5,43,Sun,21,24,FALSE,WAS,WAS,O
2015,14,2015-12-14,2015-12-14T08:30:00Z,MIA,NYG,1,46.5,Mon,24,31,FALSE,NYG,NYG,O
2015,15,2015-12-17,2015-12-17T08:25:00Z,STL,TAM,-2.5,41,Thu,31,23,FALSE,STL,STL,O
2015,15,2015-12-19,2015-12-19T08:26:00Z,DAL,NYJ,3,41.5,Sat,16,19,FALSE,NYJ,NA,U
2015,15,2015-12-20,2015-12-20T01:02:00Z,JAX,ATL,-3,49,Sun,17,23,FALSE,ATL,ATL,U
2015,15,2015-12-20,2015-12-20T01:02:00Z,MIN,CHI,-5.5,43,Sun,38,17,FALSE,MIN,MIN,O
2015,15,2015-12-20,2015-12-20T04:06:00Z,SEA,CLE,-14,43,Sun,30,13,FALSE,SEA,SEA,E
2015,15,2015-12-20,2015-12-20T04:25:00Z,PIT,DEN,-6,45,Sun,34,27,FALSE,PIT,PIT,O
2015,15,2015-12-20,2015-12-20T01:02:00Z,IND,HOU,-1.5,42,Sun,10,16,FALSE,HOU,HOU,U
2015,15,2015-12-20,2015-12-20T04:25:00Z,SDG,MIA,-1.5,46,Sun,30,14,FALSE,SDG,SDG,U
2015,15,2015-12-20,2015-12-20T01:02:00Z,NYG,CAR,4,48,Sun,35,38,FALSE,CAR,NYG,O
2015,15,2015-12-20,2015-12-20T01:02:00Z,NWE,TEN,-14,46.5,Sun,33,16,FALSE,NWE,NWE,O
2015,15,2015-12-20,2015-12-20T08:31:00Z,PHI,ARI,3.5,51.5,Sun,17,40,FALSE,ARI,ARI,O
2015,15,2015-12-20,2015-12-20T04:05:00Z,OAK,GNB,3,47,Sun,20,30,FALSE,GNB,GNB,O
2015,15,2015-12-20,2015-12-20T01:02:00Z,BAL,KAN,6.5,41,Sun,14,34,FALSE,KAN,KAN,O
2015,15,2015-12-20,2015-12-20T04:25:00Z,SFO,CIN,5.5,40.5,Sun,14,24,FALSE,CIN,CIN,U
2015,15,2015-12-20,2015-12-20T01:03:00Z,WAS,BUF,2.5,44,Sun,35,25,FALSE,WAS,WAS,O
2015,15,2015-12-21,2015-12-21T08:30:00Z,NOR,DET,-2.5,51.5,Mon,27,35,FALSE,DET,DET,O
2015,16,2015-12-24,2015-12-24T08:26:00Z,OAK,SDG,-6,46.5,Thu,23,20,TRUE,OAK,SDG,U
2015,16,2015-12-26,2015-12-26T08:26:00Z,PHI,WAS,-3,48,Sat,24,38,FALSE,WAS,WAS,O
2015,16,2015-12-27,2015-12-27T01:02:00Z,ATL,CAR,6.5,47.5,Sun,20,13,FALSE,ATL,ATL,U
2015,16,2015-12-27,2015-12-27T01:03:00Z,TAM,CHI,-3,45,Sun,21,26,FALSE,CHI,CHI,O
2015,16,2015-12-27,2015-12-27T01:03:00Z,KAN,CLE,-10.5,42.5,Sun,17,13,FALSE,KAN,CLE,U
2015,16,2015-12-27,2015-12-27T01:02:00Z,MIA,IND,-2.5,43,Sun,12,18,FALSE,IND,IND,U
2015,16,2015-12-27,2015-12-27T01:02:00Z,BUF,DAL,-6.5,42,Sun,16,6,FALSE,BUF,BUF,U
2015,16,2015-12-27,2015-12-27T04:25:00Z,ARI,GNB,-4.5,50.5,Sun,38,8,FALSE,ARI,ARI,U
2015,16,2015-12-27,2015-12-27T04:05:00Z,NOR,JAX,-3,51.5,Sun,38,27,FALSE,NOR,NOR,O
2015,16,2015-12-27,2015-12-27T08:30:00Z,MIN,NYG,-7,44.5,Sun,49,17,FALSE,MIN,MIN,O
2015,16,2015-12-27,2015-12-27T01:02:00Z,NYJ,NWE,3,45,Sun,26,20,TRUE,NYJ,NYJ,O
2015,16,2015-12-27,2015-12-27T01:02:00Z,TEN,HOU,3.5,40,Sun,6,34,FALSE,HOU,HOU,E
2015,16,2015-12-27,2015-12-27T04:26:00Z,SEA,STL,-12,40,Sun,17,23,FALSE,STL,STL,E
2015,16,2015-12-27,2015-12-27T01:02:00Z,BAL,PIT,10,47,Sun,20,17,FALSE,BAL,BAL,U
2015,16,2015-12-27,2015-12-27T01:03:00Z,DET,SFO,-9.5,42,Sun,32,17,FALSE,DET,DET,O
2015,16,2015-12-28,2015-12-28T08:30:00Z,DEN,CIN,-3,39.5,Mon,20,17,TRUE,DEN,NA,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,BUF,NYJ,3,42,Sun,22,17,FALSE,BUF,BUF,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,CHI,DET,1,45.5,Sun,20,24,FALSE,DET,DET,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,CLE,PIT,11,46.5,Sun,12,28,FALSE,PIT,PIT,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,HOU,JAX,-6.5,45.5,Sun,30,6,FALSE,HOU,HOU,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,MIA,NWE,9,46.5,Sun,20,10,FALSE,MIA,MIA,U
2015,17,2016-01-03,2016-01-03T08:30:00Z,GNB,MIN,-3,45.5,Sun,13,20,FALSE,MIN,MIN,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,ATL,NOR,-5.5,52.5,Sun,17,20,FALSE,NOR,NOR,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,IND,TEN,-4.5,39,Sun,30,24,FALSE,IND,IND,O
2015,17,2016-01-03,2016-01-03T01:03:00Z,NYG,PHI,-5,51,Sun,30,35,FALSE,PHI,PHI,O
2015,17,2016-01-03,2016-01-03T04:26:00Z,KAN,OAK,-7,43,Sun,23,17,FALSE,KAN,OAK,U
2015,17,2016-01-03,2016-01-03T01:02:00Z,CIN,BAL,-9.5,41.5,Sun,24,16,FALSE,CIN,BAL,U
2015,17,2016-01-03,2016-01-03T04:25:00Z,DEN,SDG,-10,41.5,Sun,27,20,FALSE,DEN,SDG,O
2015,17,2016-01-03,2016-01-03T04:25:00Z,ARI,SEA,-6.5,47,Sun,6,36,FALSE,SEA,SEA,U
2015,17,2016-01-03,2016-01-03T04:25:00Z,SFO,STL,3.5,37.5,Sun,19,16,TRUE,SFO,SFO,U
2015,17,2016-01-03,2016-01-03T04:25:00Z,CAR,TAM,-10,46,Sun,38,10,FALSE,CAR,CAR,O
2015,17,2016-01-03,2016-01-03T01:03:00Z,DAL,WAS,-3.5,39.5,Sun,23,34,FALSE,WAS,WAS,O
2015,18,2016-01-09,2016-01-09T08:15:00Z,CIN,PIT,3,45,Sat,16,18,FALSE,PIT,CIN,U
2015,18,2016-01-09,2016-01-09T04:35:00Z,HOU,KAN,3,40,Sat,0,30,FALSE,KAN,KAN,U
2015,18,2016-01-10,2016-01-10T04:42:00Z,WAS,GNB,-1,46,Sun,18,35,FALSE,GNB,GNB,O
2015,18,2016-01-10,2016-01-10T01:05:00Z,MIN,SEA,4.5,40,Sun,9,10,FALSE,SEA,MIN,U
2015,19,2016-01-16,2016-01-16T08:15:00Z,ARI,GNB,-7,49,Sat,26,20,TRUE,ARI,GNB,U
2015,19,2016-01-16,2016-01-16T04:35:00Z,NWE,KAN,-4.5,43,Sat,27,20,FALSE,NWE,NWE,O
2015,19,2016-01-17,2016-01-17T04:40:00Z,DEN,PIT,-7.5,41,Sun,23,16,FALSE,DEN,PIT,U
2015,19,2016-01-17,2016-01-17T01:06:00Z,CAR,SEA,-2.5,44,Sun,31,24,FALSE,CAR,CAR,O
2015,20,2016-01-24,2016-01-24T06:42:00Z,CAR,ARI,-3,47.5,Sun,49,15,FALSE,CAR,CAR,O
2015,20,2016-01-24,2016-01-24T03:05:00Z,DEN,NWE,3,44.5,Sun,20,18,FALSE,DEN,DEN,U
2015,21,2016-02-07,2016-02-07T06:39:00Z,CAR,DEN,-5,44,Sun,10,24,FALSE,DEN,DEN,U
2016,1,2016-09-08,2016-09-08T08:40:00Z,DEN,CAR,3,40.5,Thu,21,20,FALSE,DEN,DEN,O
2016,1,2016-09-11,2016-09-11T01:04:00Z,BAL,BUF,-3,44.5,Sun,13,7,FALSE,BAL,BAL,U
2016,1,2016-09-11,2016-09-11T01:05:00Z,HOU,CHI,-5.5,43,Sun,23,14,FALSE,HOU,HOU,U
2016,1,2016-09-11,2016-09-11T01:05:00Z,NYJ,CIN,-1,42,Sun,22,23,FALSE,CIN,CIN,O
2016,1,2016-09-11,2016-09-11T01:05:00Z,PHI,CLE,-4,41.5,Sun,29,10,FALSE,PHI,PHI,U
2016,1,2016-09-11,2016-09-11T04:27:00Z,IND,DET,-2.5,51,Sun,35,39,FALSE,DET,DET,O
2016,1,2016-09-11,2016-09-11T01:04:00Z,JAX,GNB,3.5,47,Sun,23,27,FALSE,GNB,GNB,O
2016,1,2016-09-11,2016-09-11T04:08:00Z,SEA,MIA,-10.5,43.5,Sun,12,10,FALSE,SEA,MIA,U
2016,1,2016-09-11,2016-09-11T08:30:00Z,ARI,NWE,-9,44.5,Sun,21,23,FALSE,NWE,NWE,U
2016,1,2016-09-11,2016-09-11T04:27:00Z,DAL,NYG,-1,47.5,Sun,19,20,FALSE,NYG,NYG,U
2016,1,2016-09-11,2016-09-11T01:05:00Z,TEN,MIN,2.5,40,Sun,16,25,FALSE,MIN,MIN,O
2016,1,2016-09-11,2016-09-11T01:05:00Z,NOR,OAK,-2.5,50,Sun,34,35,FALSE,OAK,OAK,O
2016,1,2016-09-11,2016-09-11T01:05:00Z,KAN,SDG,-6.5,45.5,Sun,33,27,TRUE,KAN,SDG,O
2016,1,2016-09-11,2016-09-11T01:05:00Z,ATL,TAM,-2.5,46.5,Sun,24,31,FALSE,TAM,TAM,O
2016,1,2016-09-12,2016-09-12T10:20:00Z,SFO,LAR,2.5,43,Mon,28,0,FALSE,SFO,SFO,U
2016,1,2016-09-12,2016-09-12T07:11:00Z,WAS,PIT,2.5,49,Mon,16,38,FALSE,PIT,PIT,O
2016,2,2016-09-15,2016-09-15T08:26:00Z,BUF,NYJ,-1,40.5,Thu,31,37,FALSE,NYJ,NYJ,O
2016,2,2016-09-18,2016-09-18T04:25:00Z,OAK,ATL,-4,47.5,Sun,28,35,FALSE,ATL,ATL,O
2016,2,2016-09-18,2016-09-18T01:02:00Z,PIT,CIN,-3,48,Sun,24,16,FALSE,PIT,PIT,U
2016,2,2016-09-18,2016-09-18T01:02:00Z,CLE,BAL,4,42,Sun,20,25,FALSE,BAL,BAL,O
2016,2,2016-09-18,2016-09-18T04:25:00Z,DEN,IND,-6,47,Sun,34,20,FALSE,DEN,DEN,O
2016,2,2016-09-18,2016-09-18T01:03:00Z,WAS,DAL,-3.5,47,Sun,23,27,FALSE,DAL,DAL,O
2016,2,2016-09-18,2016-09-18T01:02:00Z,HOU,KAN,1,41.5,Sun,19,12,FALSE,HOU,HOU,U
2016,2,2016-09-18,2016-09-18T04:25:00Z,SDG,JAX,-3,47.5,Sun,38,14,FALSE,SDG,SDG,O
2016,2,2016-09-18,2016-09-18T01:02:00Z,NWE,MIA,-5.5,42,Sun,31,24,FALSE,NWE,NWE,O
2016,2,2016-09-18,2016-09-18T08:32:00Z,MIN,GNB,1.5,43,Sun,17,14,FALSE,MIN,MIN,U
2016,2,2016-09-18,2016-09-18T01:03:00Z,NYG,NOR,-3.5,54,Sun,16,13,FALSE,NYG,NOR,U
2016,2,2016-09-18,2016-09-18T01:02:00Z,DET,TEN,-6,48,Sun,15,16,FALSE,TEN,TEN,U
2016,2,2016-09-18,2016-09-18T04:08:00Z,LAR,SEA,5.5,38,Sun,9,3,FALSE,LAR,LAR,U
2016,2,2016-09-18,2016-09-18T01:03:00Z,CAR,SFO,-12,44.5,Sun,46,27,FALSE,CAR,CAR,O
2016,2,2016-09-18,2016-09-18T01:05:00Z,ARI,TAM,-7.5,49.5,Sun,40,7,FALSE,ARI,ARI,U
2016,2,2016-09-19,2016-09-19T08:30:00Z,CHI,PHI,-3,42.5,Mon,14,29,FALSE,PHI,PHI,O
2016,3,2016-09-25,2016-09-25T01:02:00Z,BUF,ARI,5,48,Sun,33,18,FALSE,BUF,BUF,O
2016,3,2016-09-25,2016-09-25T08:31:00Z,DAL,CHI,-6.5,44.5,Sun,31,17,FALSE,DAL,DAL,O
2016,3,2016-09-25,2016-09-25T01:02:00Z,MIA,CLE,-10,42,Sun,30,24,TRUE,MIA,CLE,O
2016,3,2016-09-25,2016-09-25T01:02:00Z,CIN,DEN,-3.5,42,Sun,17,29,FALSE,DEN,DEN,O
2016,3,2016-09-25,2016-09-25T01:02:00Z,GNB,DET,-6,47.5,Sun,34,27,FALSE,GNB,GNB,O
2016,3,2016-09-25,2016-09-25T01:02:00Z,JAX,BAL,2.5,45,Sun,17,19,FALSE,BAL,JAX,U
2016,3,2016-09-25,2016-09-25T01:02:00Z,CAR,MIN,-6,43,Sun,10,22,FALSE,MIN,MIN,U
2016,3,2016-09-25,2016-09-25T04:26:00Z,KAN,NYJ,-3,44.5,Sun,24,3,FALSE,KAN,KAN,U
2016,3,2016-09-25,2016-09-25T01:02:00Z,TEN,OAK,1.5,47,Sun,10,17,FALSE,OAK,OAK,U
2016,3,2016-09-25,2016-09-25T04:25:00Z,PHI,PIT,3.5,46.5,Sun,34,3,FALSE,PHI,PHI,U
2016,3,2016-09-25,2016-09-25T04:05:00Z,TAM,LAR,-3.5,40.5,Sun,32,37,FALSE,LAR,LAR,O
2016,3,2016-09-25,2016-09-25T04:25:00Z,IND,SDG,-1.5,51.5,Sun,26,22,FALSE,IND,IND,U
2016,3,2016-09-25,2016-09-25T04:05:00Z,SEA,SFO,-10.5,42,Sun,37,18,FALSE,SEA,SEA,O
2016,3,2016-09-25,2016-09-25T01:02:00Z,NYG,WAS,-3.5,47,Sun,27,29,FALSE,WAS,WAS,O
2016,3,2016-09-26,2016-09-26T08:30:00Z,NOR,ATL,-2.5,54,Mon,32,45,FALSE,ATL,ATL,O
2016,4,2016-09-29,2016-09-29T08:26:00Z,CIN,MIA,-7.5,46,Thu,22,7,FALSE,CIN,CIN,U
2016,4,2016-10-02,2016-10-02T01:04:00Z,ATL,CAR,2.5,48.5,Sun,48,33,FALSE,ATL,ATL,O
2016,4,2016-10-02,2016-10-02T01:02:00Z,NWE,BUF,-3.5,41,Sun,0,16,FALSE,BUF,BUF,U
2016,4,2016-10-02,2016-10-02T01:00:00Z,CHI,DET,3,48,Sun,17,14,FALSE,CHI,CHI,U
2016,4,2016-10-02,2016-10-02T01:05:00Z,WAS,CLE,-7.5,48,Sun,31,20,FALSE,WAS,WAS,O
2016,4,2016-10-02,2016-10-02T09:35:00Z,JAX,IND,1,48,Sun,30,27,FALSE,JAX,JAX,O
2016,4,2016-10-02,2016-10-02T08:30:00Z,PIT,KAN,-3,48,Sun,43,14,FALSE,PIT,PIT,O
2016,4,2016-10-02,2016-10-02T04:25:00Z,SDG,NOR,-3.5,54,Sun,34,35,FALSE,NOR,NOR,O
2016,4,2016-10-02,2016-10-02T01:03:00Z,NYJ,SEA,1,40,Sun,17,27,FALSE,SEA,SEA,O
